FID,Id,X,y,longitud,latitud
1669,0,621018.0000000,9773820.0000000,-79.9117966,-2.0459001
1670,0,621019.0000000,9773820.0000000,-79.9117966,-2.0459001
1671,0,621020.0000000,9773820.0000000,-79.9117966,-2.0459001
1672,0,621021.0000000,9773820.0000000,-79.9117966,-2.0459001
1673,0,621022.0000000,9773820.0000000,-79.9117966,-2.0459001
1674,0,621023.0000000,9773820.0000000,-79.9117966,-2.0459001
1675,0,621024.0000000,9773820.0000000,-79.9117966,-2.0459001
1676,0,621025.0000000,9773820.0000000,-79.9117966,-2.0459001
1677,0,621026.0000000,9773820.0000000,-79.9116974,-2.0459001
1678,0,621027.0000000,9773820.0000000,-79.9116974,-2.0459001
1679,0,621028.0000000,9773820.0000000,-79.9116974,-2.0459001
1680,0,621029.0000000,9773820.0000000,-79.9116974,-2.0459001
1681,0,621030.0000000,9773820.0000000,-79.9116974,-2.0459001
1682,0,621031.0000000,9773820.0000000,-79.9116974,-2.0459001
1683,0,621032.0000000,9773820.0000000,-79.9116974,-2.0459001
1684,0,621033.0000000,9773820.0000000,-79.9116974,-2.0459001
1685,0,621034.0000000,9773820.0000000,-79.9116974,-2.0459001
1686,0,621035.0000000,9773820.0000000,-79.9116974,-2.0459001
1687,0,621036.0000000,9773820.0000000,-79.9116974,-2.0459001
1688,0,621016.0000000,9773830.0000000,-79.9117966,-2.0458901
1689,0,621017.0000000,9773830.0000000,-79.9117966,-2.0458901
1690,0,621018.0000000,9773830.0000000,-79.9117966,-2.0458901
1691,0,621019.0000000,9773830.0000000,-79.9117966,-2.0458901
1692,0,621020.0000000,9773830.0000000,-79.9117966,-2.0458901
1693,0,621021.0000000,9773830.0000000,-79.9117966,-2.0458901
1694,0,621022.0000000,9773830.0000000,-79.9117966,-2.0458901
1695,0,621023.0000000,9773830.0000000,-79.9117966,-2.0458901
1696,0,621024.0000000,9773830.0000000,-79.9117966,-2.0458901
1697,0,621025.0000000,9773830.0000000,-79.9117966,-2.0458901
1698,0,621026.0000000,9773830.0000000,-79.9116974,-2.0458901
1699,0,621027.0000000,9773830.0000000,-79.9116974,-2.0458901
1700,0,621028.0000000,9773830.0000000,-79.9116974,-2.0458901
1701,0,621029.0000000,9773830.0000000,-79.9116974,-2.0458901
1702,0,621030.0000000,9773830.0000000,-79.9116974,-2.0458901
1703,0,621031.0000000,9773830.0000000,-79.9116974,-2.0458901
1704,0,621032.0000000,9773830.0000000,-79.9116974,-2.0458901
1705,0,621033.0000000,9773830.0000000,-79.9116974,-2.0458901
1706,0,621034.0000000,9773830.0000000,-79.9116974,-2.0458901
1707,0,621035.0000000,9773830.0000000,-79.9116974,-2.0458901
1708,0,621036.0000000,9773830.0000000,-79.9116974,-2.0458901
1709,0,621016.0000000,9773830.0000000,-79.9117966,-2.0458801
1710,0,621017.0000000,9773830.0000000,-79.9117966,-2.0458801
1711,0,621018.0000000,9773830.0000000,-79.9117966,-2.0458801
1712,0,621019.0000000,9773830.0000000,-79.9117966,-2.0458801
1713,0,621020.0000000,9773830.0000000,-79.9117966,-2.0458801
1714,0,621021.0000000,9773830.0000000,-79.9117966,-2.0458801
1715,0,621022.0000000,9773830.0000000,-79.9117966,-2.0458801
1716,0,621023.0000000,9773830.0000000,-79.9117966,-2.0458801
1717,0,621024.0000000,9773830.0000000,-79.9117966,-2.0458801
1718,0,621025.0000000,9773830.0000000,-79.9117966,-2.0458801
1719,0,621026.0000000,9773830.0000000,-79.9116974,-2.0458801
1720,0,621027.0000000,9773830.0000000,-79.9116974,-2.0458801
1721,0,621028.0000000,9773830.0000000,-79.9116974,-2.0458801
1722,0,621029.0000000,9773830.0000000,-79.9116974,-2.0458801
1723,0,621030.0000000,9773830.0000000,-79.9116974,-2.0458801
1724,0,621031.0000000,9773830.0000000,-79.9116974,-2.0458801
1725,0,621032.0000000,9773830.0000000,-79.9116974,-2.0458801
1726,0,621033.0000000,9773830.0000000,-79.9116974,-2.0458801
1727,0,621034.0000000,9773830.0000000,-79.9116974,-2.0458801
1728,0,621035.0000000,9773830.0000000,-79.9116974,-2.0458801
1729,0,621036.0000000,9773830.0000000,-79.9116974,-2.0458801
1730,0,621016.0000000,9773830.0000000,-79.9117966,-2.0458801
1731,0,621017.0000000,9773830.0000000,-79.9117966,-2.0458801
1732,0,621018.0000000,9773830.0000000,-79.9117966,-2.0458801
1733,0,621019.0000000,9773830.0000000,-79.9117966,-2.0458801
1734,0,621020.0000000,9773830.0000000,-79.9117966,-2.0458801
1735,0,621021.0000000,9773830.0000000,-79.9117966,-2.0458801
1736,0,621022.0000000,9773830.0000000,-79.9117966,-2.0458801
1737,0,621023.0000000,9773830.0000000,-79.9117966,-2.0458801
1738,0,621024.0000000,9773830.0000000,-79.9117966,-2.0458801
1739,0,621025.0000000,9773830.0000000,-79.9117966,-2.0458801
1740,0,621026.0000000,9773830.0000000,-79.9116974,-2.0458801
1741,0,621027.0000000,9773830.0000000,-79.9116974,-2.0458801
1742,0,621028.0000000,9773830.0000000,-79.9116974,-2.0458801
1743,0,621029.0000000,9773830.0000000,-79.9116974,-2.0458801
1744,0,621030.0000000,9773830.0000000,-79.9116974,-2.0458801
1745,0,621031.0000000,9773830.0000000,-79.9116974,-2.0458801
1746,0,621032.0000000,9773830.0000000,-79.9116974,-2.0458801
1747,0,621033.0000000,9773830.0000000,-79.9116974,-2.0458801
1748,0,621034.0000000,9773830.0000000,-79.9116974,-2.0458801
1749,0,621035.0000000,9773830.0000000,-79.9116974,-2.0458801
1750,0,621036.0000000,9773830.0000000,-79.9116974,-2.0458801
1751,0,621016.0000000,9773830.0000000,-79.9117966,-2.0458701
1752,0,621017.0000000,9773830.0000000,-79.9117966,-2.0458701
1753,0,621018.0000000,9773830.0000000,-79.9117966,-2.0458701
1754,0,621019.0000000,9773830.0000000,-79.9117966,-2.0458701
1755,0,621020.0000000,9773830.0000000,-79.9117966,-2.0458701
1756,0,621021.0000000,9773830.0000000,-79.9117966,-2.0458701
1757,0,621022.0000000,9773830.0000000,-79.9117966,-2.0458701
1758,0,621023.0000000,9773830.0000000,-79.9117966,-2.0458701
1759,0,621024.0000000,9773830.0000000,-79.9117966,-2.0458701
1760,0,621025.0000000,9773830.0000000,-79.9117966,-2.0458701
1761,0,621026.0000000,9773830.0000000,-79.9116974,-2.0458701
1762,0,621027.0000000,9773830.0000000,-79.9116974,-2.0458701
1763,0,621028.0000000,9773830.0000000,-79.9116974,-2.0458701
1764,0,621029.0000000,9773830.0000000,-79.9116974,-2.0458701
1765,0,621030.0000000,9773830.0000000,-79.9116974,-2.0458701
1766,0,621031.0000000,9773830.0000000,-79.9116974,-2.0458701
1767,0,621032.0000000,9773830.0000000,-79.9116974,-2.0458701
1768,0,621033.0000000,9773830.0000000,-79.9116974,-2.0458701
1769,0,621034.0000000,9773830.0000000,-79.9116974,-2.0458701
1770,0,621035.0000000,9773830.0000000,-79.9116974,-2.0458701
1771,0,621036.0000000,9773830.0000000,-79.9116974,-2.0458701
1772,0,621017.0000000,9773830.0000000,-79.9117966,-2.0458601
1773,0,621018.0000000,9773830.0000000,-79.9117966,-2.0458601
1774,0,621019.0000000,9773830.0000000,-79.9117966,-2.0458601
1775,0,621020.0000000,9773830.0000000,-79.9117966,-2.0458601
1776,0,621021.0000000,9773830.0000000,-79.9117966,-2.0458601
1777,0,621022.0000000,9773830.0000000,-79.9117966,-2.0458601
1778,0,621023.0000000,9773830.0000000,-79.9117966,-2.0458601
1779,0,621024.0000000,9773830.0000000,-79.9117966,-2.0458601
1780,0,621025.0000000,9773830.0000000,-79.9117966,-2.0458601
1781,0,621026.0000000,9773830.0000000,-79.9116974,-2.0458601
1782,0,621027.0000000,9773830.0000000,-79.9116974,-2.0458601
1783,0,621028.0000000,9773830.0000000,-79.9116974,-2.0458601
1784,0,621029.0000000,9773830.0000000,-79.9116974,-2.0458601
1785,0,621030.0000000,9773830.0000000,-79.9116974,-2.0458601
1786,0,621031.0000000,9773830.0000000,-79.9116974,-2.0458601
1787,0,621032.0000000,9773830.0000000,-79.9116974,-2.0458601
1788,0,621033.0000000,9773830.0000000,-79.9116974,-2.0458601
1789,0,621034.0000000,9773830.0000000,-79.9116974,-2.0458601
1790,0,621035.0000000,9773830.0000000,-79.9116974,-2.0458601
1791,0,621036.0000000,9773830.0000000,-79.9116974,-2.0458601
1792,0,621017.0000000,9773830.0000000,-79.9117966,-2.0458500
1793,0,621018.0000000,9773830.0000000,-79.9117966,-2.0458500
1794,0,621019.0000000,9773830.0000000,-79.9117966,-2.0458500
1795,0,621020.0000000,9773830.0000000,-79.9117966,-2.0458500
1796,0,621021.0000000,9773830.0000000,-79.9117966,-2.0458500
1797,0,621022.0000000,9773830.0000000,-79.9117966,-2.0458500
1798,0,621023.0000000,9773830.0000000,-79.9117966,-2.0458500
1799,0,621024.0000000,9773830.0000000,-79.9117966,-2.0458500
1800,0,621025.0000000,9773830.0000000,-79.9117966,-2.0458500
1801,0,621026.0000000,9773830.0000000,-79.9116974,-2.0458500
1802,0,621027.0000000,9773830.0000000,-79.9116974,-2.0458500
1803,0,621028.0000000,9773830.0000000,-79.9116974,-2.0458500
1804,0,621029.0000000,9773830.0000000,-79.9116974,-2.0458500
1805,0,621030.0000000,9773830.0000000,-79.9116974,-2.0458500
1806,0,621031.0000000,9773830.0000000,-79.9116974,-2.0458500
1807,0,621032.0000000,9773830.0000000,-79.9116974,-2.0458500
1808,0,621033.0000000,9773830.0000000,-79.9116974,-2.0458500
1809,0,621034.0000000,9773830.0000000,-79.9116974,-2.0458500
1810,0,621035.0000000,9773830.0000000,-79.9116974,-2.0458500
1811,0,621036.0000000,9773830.0000000,-79.9116974,-2.0458500
1812,0,621018.0000000,9773830.0000000,-79.9117966,-2.0458400
1813,0,621019.0000000,9773830.0000000,-79.9117966,-2.0458400
1814,0,621020.0000000,9773830.0000000,-79.9117966,-2.0458400
1815,0,621021.0000000,9773830.0000000,-79.9117966,-2.0458400
1816,0,621022.0000000,9773830.0000000,-79.9117966,-2.0458400
1817,0,621023.0000000,9773830.0000000,-79.9117966,-2.0458400
1818,0,621024.0000000,9773830.0000000,-79.9117966,-2.0458400
1819,0,621025.0000000,9773830.0000000,-79.9117966,-2.0458400
1820,0,621026.0000000,9773830.0000000,-79.9116974,-2.0458400
1821,0,621027.0000000,9773830.0000000,-79.9116974,-2.0458400
1822,0,621028.0000000,9773830.0000000,-79.9116974,-2.0458400
1823,0,621029.0000000,9773830.0000000,-79.9116974,-2.0458400
1824,0,621030.0000000,9773830.0000000,-79.9116974,-2.0458400
1825,0,621031.0000000,9773830.0000000,-79.9116974,-2.0458400
1826,0,621032.0000000,9773830.0000000,-79.9116974,-2.0458400
1827,0,621033.0000000,9773830.0000000,-79.9116974,-2.0458400
1828,0,621034.0000000,9773830.0000000,-79.9116974,-2.0458400
1829,0,621035.0000000,9773830.0000000,-79.9116974,-2.0458400
1830,0,621036.0000000,9773830.0000000,-79.9116974,-2.0458400
1831,0,621019.0000000,9773830.0000000,-79.9117966,-2.0458300
1832,0,621020.0000000,9773830.0000000,-79.9117966,-2.0458300
1833,0,621021.0000000,9773830.0000000,-79.9117966,-2.0458300
1834,0,621022.0000000,9773830.0000000,-79.9117966,-2.0458300
1835,0,621023.0000000,9773830.0000000,-79.9117966,-2.0458300
1836,0,621024.0000000,9773830.0000000,-79.9117966,-2.0458300
1837,0,621025.0000000,9773830.0000000,-79.9117966,-2.0458300
1838,0,621026.0000000,9773830.0000000,-79.9116974,-2.0458300
1839,0,621027.0000000,9773830.0000000,-79.9116974,-2.0458300
1840,0,621028.0000000,9773830.0000000,-79.9116974,-2.0458300
1841,0,621029.0000000,9773830.0000000,-79.9116974,-2.0458300
1842,0,621030.0000000,9773830.0000000,-79.9116974,-2.0458300
1843,0,621031.0000000,9773830.0000000,-79.9116974,-2.0458300
1844,0,621032.0000000,9773830.0000000,-79.9116974,-2.0458300
1845,0,621033.0000000,9773830.0000000,-79.9116974,-2.0458300
1846,0,621034.0000000,9773830.0000000,-79.9116974,-2.0458300
1847,0,621035.0000000,9773830.0000000,-79.9116974,-2.0458300
1848,0,621036.0000000,9773830.0000000,-79.9116974,-2.0458300
1849,0,621019.0000000,9773830.0000000,-79.9117966,-2.0458200
1850,0,621020.0000000,9773830.0000000,-79.9117966,-2.0458200
1851,0,621021.0000000,9773830.0000000,-79.9117966,-2.0458200
1852,0,621022.0000000,9773830.0000000,-79.9117966,-2.0458200
1853,0,621023.0000000,9773830.0000000,-79.9117966,-2.0458200
1854,0,621024.0000000,9773830.0000000,-79.9117966,-2.0458200
1855,0,621025.0000000,9773830.0000000,-79.9117966,-2.0458200
1856,0,621026.0000000,9773830.0000000,-79.9116974,-2.0458200
1857,0,621027.0000000,9773830.0000000,-79.9116974,-2.0458200
1858,0,621028.0000000,9773830.0000000,-79.9116974,-2.0458200
1859,0,621029.0000000,9773830.0000000,-79.9116974,-2.0458200
1860,0,621030.0000000,9773830.0000000,-79.9116974,-2.0458200
1861,0,621031.0000000,9773830.0000000,-79.9116974,-2.0458200
1862,0,621032.0000000,9773830.0000000,-79.9116974,-2.0458200
1863,0,621033.0000000,9773830.0000000,-79.9116974,-2.0458200
1864,0,621034.0000000,9773830.0000000,-79.9116974,-2.0458200
1865,0,621035.0000000,9773830.0000000,-79.9116974,-2.0458200
1866,0,621036.0000000,9773830.0000000,-79.9116974,-2.0458200
1867,0,621020.0000000,9773830.0000000,-79.9117966,-2.0458100
1868,0,621021.0000000,9773830.0000000,-79.9117966,-2.0458100
1869,0,621022.0000000,9773830.0000000,-79.9117966,-2.0458100
1870,0,621023.0000000,9773830.0000000,-79.9117966,-2.0458100
1871,0,621024.0000000,9773830.0000000,-79.9117966,-2.0458100
1872,0,621025.0000000,9773830.0000000,-79.9117966,-2.0458100
1873,0,621026.0000000,9773830.0000000,-79.9116974,-2.0458100
1874,0,621027.0000000,9773830.0000000,-79.9116974,-2.0458100
1875,0,621028.0000000,9773830.0000000,-79.9116974,-2.0458100
1876,0,621029.0000000,9773830.0000000,-79.9116974,-2.0458100
1877,0,621030.0000000,9773830.0000000,-79.9116974,-2.0458100
1878,0,621031.0000000,9773830.0000000,-79.9116974,-2.0458100
1879,0,621032.0000000,9773830.0000000,-79.9116974,-2.0458100
1880,0,621033.0000000,9773830.0000000,-79.9116974,-2.0458100
1881,0,621034.0000000,9773830.0000000,-79.9116974,-2.0458100
1882,0,621035.0000000,9773830.0000000,-79.9116974,-2.0458100
1883,0,621036.0000000,9773830.0000000,-79.9116974,-2.0458100
